ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2021-12-14T00:00:00.000000000Z,35,2,25,177.280000000,177.850000000,172.210000000,174.040000000,30568263,AAPL
2021-12-15T00:00:00.000000000Z,35,2,7075,329.100000000,335.750000000,324.500000000,335.400000000,12953223,MSFT
2021-12-15T00:00:00.000000000Z,35,2,25,174.560000000,180.290000000,172.315000000,180.000000000,27680668,AAPL
2021-12-15T00:00:00.000000000Z,35,2,4653,2908.480000000,2954.000000000,2854.000000000,2950.370000000,469687,GOOG
2021-12-16T00:00:00.000000000Z,35,2,4658,2962.000000000,2973.220000000,2881.240000000,2895.000000000,528130,GOOG
2021-12-16T00:00:00.000000000Z,35,2,25,180.600000000,181.250000000,170.750000000,171.280000000,31811677,AAPL
2021-12-16T00:00:00.000000000Z,35,2,7077,336.500000000,337.890000000,323.030000000,324.350000000,11696931,MSFT
2021-12-17T00:00:00.000000000Z,35,2,25,171.680000000,173.465000000,169.130000000,171.420000000,74468477,AAPL
2021-12-17T00:00:00.000000000Z,35,2,7084,324.790000000,325.070000000,317.250000000,323.970000000,24513777,MSFT
2021-12-17T00:00:00.000000000Z,35,2,4662,2894.000000000,2894.000000000,2835.780000000,2862.800000000,1271324,GOOG
2021-12-20T00:00:00.000000000Z,35,2,4665,2813.330000000,2862.000000000,2804.460000000,2859.590000000,417369,GOOG
2021-12-20T00:00:00.000000000Z,35,2,7083,319.240000000,322.800000000,317.500000000,321.800000000,10082999,MSFT
2021-12-20T00:00:00.000000000Z,35,2,25,167.800000000,171.350000000,167.050000000,171.350000000,22304605,AAPL
2021-12-21T00:00:00.000000000Z,35,2,7089,323.290000000,327.970000000,319.795000000,327.200000000,8564721,MSFT
2021-12-21T00:00:00.000000000Z,35,2,4668,2857.230000000,2893.990000000,2832.000000000,2883.000000000,332015,GOOG
2021-12-21T00:00:00.000000000Z,35,2,25,171.680000000,173.200000000,169.130000000,172.600000000,17041243,AAPL
2021-12-22T00:00:00.000000000Z,35,2,4667,2870.720000000,2946.970000000,2868.000000000,2941.900000000,329870,GOOG
2021-12-22T00:00:00.000000000Z,35,2,7091,326.130000000,333.880000000,325.750000000,333.790000000,8263377,MSFT
2021-12-22T00:00:00.000000000Z,35,2,25,172.230000000,175.950000000,171.910000000,175.850000000,16998211,AAPL
2021-12-23T00:00:00.000000000Z,35,2,25,175.510000000,176.845000000,175.280000000,176.010000000,13443777,AAPL
2021-12-23T00:00:00.000000000Z,35,2,7089,333.890000000,336.390000000,332.700000000,334.400000000,6834800,MSFT
2021-12-23T00:00:00.000000000Z,35,2,4670,2937.000000000,2971.620000000,2934.550000000,2940.990000000,247979,GOOG
2021-12-27T00:00:00.000000000Z,35,2,25,176.280000000,180.540000000,175.850000000,180.120000000,15793823,AAPL
2021-12-27T00:00:00.000000000Z,35,2,4672,2948.470000000,2968.100000000,2944.470000000,2958.470000000,211198,GOOG
2021-12-27T00:00:00.000000000Z,35,2,7097,334.860000000,342.950000000,334.860000000,341.980000000,6533676,MSFT
2021-12-28T00:00:00.000000000Z,35,2,4671,2967.370000000,2977.000000000,2918.390000000,2938.000000000,269294,GOOG
2021-12-28T00:00:00.000000000Z,35,2,7096,342.990000000,344.400000000,340.340000000,342.710000000,5388353,MSFT
2021-12-28T00:00:00.000000000Z,35,2,25,180.300000000,181.320000000,178.540000000,179.770000000,13820234,AAPL
2021-12-29T00:00:00.000000000Z,35,2,4671,2936.010000000,2943.750000000,2910.440000000,2926.000000000,221607,GOOG
2021-12-29T00:00:00.000000000Z,35,2,7097,341.800000000,344.300000000,339.700000000,341.220000000,4843233,MSFT
2021-12-29T00:00:00.000000000Z,35,2,25,179.900000000,180.625000000,178.140000000,179.070000000,12321256,AAPL
2021-12-30T00:00:00.000000000Z,35,2,4678,2931.010000000,2942.740000000,2915.170000000,2920.000000000,198189,GOOG
2021-12-30T00:00:00.000000000Z,35,2,7110,341.650000000,343.130000000,338.820000000,339.150000000,4731506,MSFT
2021-12-30T00:00:00.000000000Z,35,2,25,179.380000000,180.565000000,177.900000000,178.190000000,10796753,AAPL
2021-12-31T00:00:00.000000000Z,35,2,4681,2917.010000000,2927.300000000,2892.050000000,2896.500000000,370025,GOOG
2021-12-31T00:00:00.000000000Z,35,2,25,177.750000000,179.230000000,177.260000000,177.600000000,16245838,AAPL
2021-12-31T00:00:00.000000000Z,35,2,7114,338.070000000,339.370000000,335.845000000,336.350000000,6905433,MSFT
2022-01-03T00:00:00.000000000Z,35,2,27,178.320000000,182.880000000,177.510000000,181.910000000,20238717,AAPL
2022-01-03T00:00:00.000000000Z,35,2,7119,338.100000000,338.570000000,329.750000000,334.750000000,8822376,MSFT
2022-01-03T00:00:00.000000000Z,35,2,4680,2901.010000000,2910.620000000,2869.640000000,2902.000000000,409393,GOOG
2022-01-04T00:00:00.000000000Z,35,2,4681,2900.010000000,2933.750000000,2875.570000000,2886.010000000,421282,GOOG
2022-01-04T00:00:00.000000000Z,35,2,7120,334.110000000,336.580000000,326.120000000,328.480000000,11189094,MSFT
2022-01-04T00:00:00.000000000Z,35,2,27,182.200000000,183.390000000,179.120000000,179.350000000,22854357,AAPL
2022-01-05T00:00:00.000000000Z,35,2,27,179.350000000,180.250000000,174.100000000,175.010000000,23514295,AAPL
2022-01-05T00:00:00.000000000Z,35,2,7124,327.550000000,328.810000000,315.450000000,317.050000000,13496010,MSFT
2022-01-05T00:00:00.000000000Z,35,2,4686,2884.940000000,2894.000000000,2750.450000000,2758.000000000,821134,GOOG
2022-01-06T00:00:00.000000000Z,35,2,27,174.900000000,175.290000000,171.640000000,172.630000000,22197622,AAPL
2022-01-06T00:00:00.000000000Z,35,2,4690,2758.070000000,2793.660000000,2735.370000000,2762.570000000,507759,GOOG
2022-01-06T00:00:00.000000000Z,35,2,7129,316.580000000,318.700000000,311.490000000,315.450000000,12932573,MSFT
2022-01-07T00:00:00.000000000Z,35,2,4690,2739.150000000,2772.400000000,2715.000000000,2739.000000000,344838,GOOG
2022-01-07T00:00:00.000000000Z,35,2,7132,312.580000000,316.490000000,310.100000000,313.950000000,10206122,MSFT
2022-01-07T00:00:00.000000000Z,35,2,27,171.920000000,174.130000000,171.030000000,172.040000000,17995557,AAPL
2022-01-10T00:00:00.000000000Z,35,2,4700,2745.440000000,2777.790000000,2662.830000000,2775.000000000,609158,GOOG
2022-01-10T00:00:00.000000000Z,35,2,27,172.340000000,172.880000000,168.175000000,172.760000000,28345417,AAPL
2022-01-10T00:00:00.000000000Z,35,2,7145,314.040000000,314.940000000,304.690000000,314.840000000,15592961,MSFT
2022-01-11T00:00:00.000000000Z,35,2,27,172.900000000,175.175000000,170.830000000,175.100000000,17113783,AAPL
2022-01-11T00:00:00.000000000Z,35,2,7153,314.000000000,316.860000000,309.890000000,315.030000000,9271638,MSFT
2022-01-11T00:00:00.000000000Z,35,2,4708,2772.460000000,2807.230000000,2736.700000000,2801.990000000,385660,GOOG
2022-01-12T00:00:00.000000000Z,35,2,4712,2798.950000000,2856.000000000,2795.350000000,2833.000000000,465973,GOOG
2022-01-12T00:00:00.000000000Z,35,2,27,174.650000000,177.170000000,174.650000000,175.170000000,16807897,AAPL
2022-01-12T00:00:00.000000000Z,35,2,7160,314.740000000,323.400000000,314.650000000,317.900000000,10960272,MSFT
2022-01-13T00:00:00.000000000Z,35,2,7166,317.980000000,321.400000000,304.000000000,305.450000000,14031842,MSFT
2022-01-13T00:00:00.000000000Z,35,2,4716,2828.780000000,2864.250000000,2778.360000000,2781.600000000,460299,GOOG
2022-01-13T00:00:00.000000000Z,35,2,27,175.540000000,176.620000000,171.800000000,172.320000000,20129066,AAPL
2022-01-14T00:00:00.000000000Z,35,2,7174,305.990000000,310.810000000,301.660000000,310.020000000,11791479,MSFT
2022-01-14T00:00:00.000000000Z,35,2,4719,2791.480000000,2822.510000000,2748.000000000,2792.500000000,420000,GOOG
2022-01-14T00:00:00.000000000Z,35,2,27,172.410000000,173.780000000,170.300000000,173.200000000,20379877,AAPL
2022-01-18T00:00:00.000000000Z,35,2,4717,2760.000000000,2760.000000000,2711.790000000,2725.000000000,488220,GOOG
2022-01-18T00:00:00.000000000Z,35,2,27,170.800000000,172.530000000,169.410000000,169.510000000,24913531,AAPL
2022-01-18T00:00:00.000000000Z,35,2,7171,305.830000000,309.790000000,300.440000000,302.530000000,13970933,MSFT
2022-01-19T00:00:00.000000000Z,35,2,7171,302.680000000,313.900000000,302.320000000,303.000000000,14563439,MSFT
2022-01-19T00:00:00.000000000Z,35,2,4718,2720.000000000,2767.420000000,2710.000000000,2712.000000000,378486,GOOG
2022-01-19T00:00:00.000000000Z,35,2,27,169.310000000,171.090000000,165.010000000,165.460000000,23499098,AAPL
2022-01-20T00:00:00.000000000Z,35,2,4727,2726.790000000,2758.710000000,2638.000000000,2659.000000000,357718,GOOG
2022-01-20T00:00:00.000000000Z,35,2,7185,305.330000000,311.630000000,299.000000000,302.350000000,10739753,MSFT
2022-01-20T00:00:00.000000000Z,35,2,27,166.620000000,169.640000000,162.250000000,163.530000000,19089990,AAPL
2022-01-21T00:00:00.000000000Z,35,2,4730,2662.580000000,2695.560000000,2590.000000000,2591.450000000,705267,GOOG
2022-01-21T00:00:00.000000000Z,35,2,7192,302.450000000,304.100000000,294.600000000,294.940000000,20849865,MSFT
2022-01-21T00:00:00.000000000Z,35,2,27,163.200000000,166.320000000,161.670000000,161.770000000,35132536,AAPL
2022-01-24T00:00:00.000000000Z,35,2,7199,297.280000000,298.710000000,276.050000000,298.030000000,27165329,MSFT
2022-01-24T00:00:00.000000000Z,35,2,27,162.650000000,163.230000000,154.700000000,161.100000000,43971179,AAPL
2022-01-24T00:00:00.000000000Z,35,2,4737,2611.980000000,2617.000000000,2493.010000000,2605.970000000,908803,GOOG
2022-01-25T00:00:00.000000000Z,35,2,7197,292.210000000,299.790000000,269.010000000,293.900000000,22171323,MSFT
2022-01-25T00:00:00.000000000Z,35,2,27,158.590000000,162.760000000,157.010000000,159.900000000,28880902,AAPL
2022-01-25T00:00:00.000000000Z,35,2,4736,2553.260000000,2589.010000000,2500.000000000,2553.250000000,673425,GOOG
2022-01-26T00:00:00.000000000Z,35,2,7198,295.430000000,308.710000000,293.030000000,299.630000000,24882087,MSFT
2022-01-26T00:00:00.000000000Z,35,2,27,161.750000000,164.380000000,157.820000000,161.750000000,28845026,AAPL
2022-01-26T00:00:00.000000000Z,35,2,4737,2561.070000000,2656.990000000,2542.240000000,2614.000000000,681206,GOOG
2022-01-27T00:00:00.000000000Z,35,2,7202,296.710000000,307.270000000,296.030000000,301.560000000,15081394,MSFT
2022-01-27T00:00:00.000000000Z,35,2,27,159.690000000,168.370000000,157.500000000,166.650000000,28240416,AAPL
2022-01-27T00:00:00.000000000Z,35,2,4740,2585.000000000,2651.790000000,2578.490000000,2600.120000000,526817,GOOG
2022-01-28T00:00:00.000000000Z,35,2,4744,2589.350000000,2677.690000000,2542.000000000,2677.690000000,513542,GOOG
2022-01-28T00:00:00.000000000Z,35,2,7204,301.100000000,308.640000000,294.460000000,308.500000000,15754379,MSFT
2022-01-28T00:00:00.000000000Z,35,2,27,166.990000000,170.580000000,161.840000000,170.480000000,38126742,AAPL
2022-01-31T00:00:00.000000000Z,35,2,27,171.120000000,175.000000000,169.510000000,174.470000000,31774479,AAPL
2022-01-31T00:00:00.000000000Z,35,2,7212,309.610000000,312.380000000,306.370000000,309.940000000,15750171,MSFT
2022-01-31T00:00:00.000000000Z,35,2,4749,2685.000000000,2719.510000000,2646.320000000,2708.630000000,677500,GOOG
2022-02-01T00:00:00.000000000Z,35,2,27,174.780000000,175.400000000,172.310000000,174.290000000,20335964,AAPL
2022-02-01T00:00:00.000000000Z,35,2,7214,311.790000000,311.910000000,305.130000000,308.400000000,11634368,MSFT
2022-02-01T00:00:00.000000000Z,35,2,4752,2728.000000000,3005.890000000,2691.590000000,3000.000000000,772517,GOOG
2022-02-02T00:00:00.000000000Z,35,2,4751,3010.000000000,3062.000000000,2886.260000000,2906.000000000,1194926,GOOG
2022-02-02T00:00:00.000000000Z,35,2,27,174.450000000,175.880000000,173.340000000,173.540000000,18787446,AAPL
2022-02-02T00:00:00.000000000Z,35,2,7214,309.760000000,315.120000000,308.250000000,309.500000000,9772306,MSFT
2022-02-03T00:00:00.000000000Z,35,2,4751,2921.750000000,2982.140000000,2844.000000000,2907.500000000,900797,GOOG
2022-02-03T00:00:00.000000000Z,35,2,7218,311.410000000,312.070000000,300.120000000,305.200000000,13074811,MSFT
2022-02-03T00:00:00.000000000Z,35,2,27,173.840000000,176.230000000,172.120000000,174.210000000,25851142,AAPL
2022-02-04T00:00:00.000000000Z,35,2,7226,304.820000000,308.800000000,297.290000000,305.380000000,10609039,MSFT
2022-02-04T00:00:00.000000000Z,35,2,4760,2902.210000000,2913.050000000,2796.460000000,2869.950000000,724529,GOOG
2022-02-04T00:00:00.000000000Z,35,2,27,174.170000000,174.180000000,170.020000000,172.530000000,18775223,AAPL
2022-02-07T00:00:00.000000000Z,35,2,7236,305.550000000,307.840000000,299.900000000,301.550000000,9250057,MSFT
2022-02-07T00:00:00.000000000Z,35,2,27,172.170000000,173.940000000,170.950000000,172.370000000,15052475,AAPL
2022-02-07T00:00:00.000000000Z,35,2,4769,2863.000000000,2887.000000000,2774.000000000,2787.500000000,713877,GOOG
2022-02-08T00:00:00.000000000Z,35,2,7241,302.750000000,305.700000000,299.960000000,305.380000000,9260948,MSFT
2022-02-08T00:00:00.000000000Z,35,2,27,172.180000000,175.350000000,171.360000000,175.190000000,17414526,AAPL
2022-02-08T00:00:00.000000000Z,35,2,4771,2789.280000000,2797.000000000,2737.420000000,2789.000000000,555769,GOOG
2022-02-09T00:00:00.000000000Z,35,2,4772,2807.170000000,2844.200000000,2802.600000000,2830.020000000,440451,GOOG
2022-02-09T00:00:00.000000000Z,35,2,7243,307.120000000,311.950000000,306.690000000,310.850000000,10515544,MSFT
2022-02-09T00:00:00.000000000Z,35,2,27,175.440000000,176.770000000,174.900000000,176.200000000,16985384,AAPL
2022-02-10T00:00:00.000000000Z,35,2,7254,309.660000000,311.180000000,300.700000000,301.390000000,14041090,MSFT
2022-02-10T00:00:00.000000000Z,35,2,27,175.840000000,176.280000000,171.550000000,171.860000000,23586461,AAPL
2022-02-10T00:00:00.000000000Z,35,2,4778,2821.000000000,2837.790000000,2760.470000000,2768.000000000,613786,GOOG
2022-02-11T00:00:00.000000000Z,35,2,27,171.280000000,173.080000000,168.050000000,168.400000000,23248676,AAPL
2022-02-11T00:00:00.000000000Z,35,2,7260,300.700000000,304.290000000,294.260000000,294.540000000,12821332,MSFT
2022-02-11T00:00:00.000000000Z,35,2,4782,2755.000000000,2785.660000000,2665.250000000,2682.000000000,619803,GOOG
2022-02-14T00:00:00.000000000Z,35,2,7261,291.640000000,296.750000000,289.800000000,295.760000000,10842829,MSFT
2022-02-14T00:00:00.000000000Z,35,2,27,166.540000000,169.570000000,165.250000000,169.040000000,29167233,AAPL
2022-02-14T00:00:00.000000000Z,35,2,4781,2658.000000000,2723.260000000,2639.850000000,2712.000000000,465671,GOOG
2022-02-15T00:00:00.000000000Z,35,2,4781,2733.250000000,2763.110000000,2711.660000000,2724.000000000,408525,GOOG
2022-02-15T00:00:00.000000000Z,35,2,27,171.080000000,172.960000000,170.250000000,172.280000000,17909458,AAPL
2022-02-15T00:00:00.000000000Z,35,2,7261,298.700000000,301.880000000,297.080000000,299.600000000,9348409,MSFT
2022-02-16T00:00:00.000000000Z,35,2,27,173.000000000,173.335000000,170.050000000,172.140000000,15183658,AAPL
2022-02-16T00:00:00.000000000Z,35,2,7263,300.410000000,301.290000000,293.680000000,298.800000000,8386220,MSFT
2022-02-16T00:00:00.000000000Z,35,2,4782,2732.400000000,2760.000000000,2697.730000000,2745.000000000,357425,GOOG
2022-02-17T00:00:00.000000000Z,35,2,7267,297.670000000,298.700000000,290.010000000,291.120000000,10436497,MSFT
2022-02-17T00:00:00.000000000Z,35,2,27,171.840000000,172.210000000,168.470000000,169.060000000,19212210,AAPL
2022-02-17T00:00:00.000000000Z,35,2,4785,2734.730000000,2744.000000000,2644.000000000,2651.000000000,502953,GOOG
2022-02-18T00:00:00.000000000Z,35,2,4784,2665.750000000,2676.870000000,2598.000000000,2600.000000000,542988,GOOG
2022-02-18T00:00:00.000000000Z,35,2,27,169.480000000,170.540000000,166.200000000,166.470000000,22356424,AAPL
2022-02-18T00:00:00.000000000Z,35,2,7266,292.050000000,293.870000000,285.900000000,286.100000000,11830627,MSFT
2022-02-22T00:00:00.000000000Z,35,2,27,162.240000000,166.680000000,162.150000000,165.230000000,23593172,AAPL
2022-02-22T00:00:00.000000000Z,35,2,4787,2580.000000000,2638.310000000,2553.800000000,2607.980000000,640298,GOOG
2022-02-22T00:00:00.000000000Z,35,2,7269,280.730000000,291.550000000,280.730000000,290.250000000,12957203,MSFT
2022-02-23T00:00:00.000000000Z,35,2,27,166.050000000,166.280000000,159.580000000,160.350000000,24260117,AAPL
2022-02-23T00:00:00.000000000Z,35,2,7273,290.000000000,291.900000000,279.150000000,280.010000000,12631690,MSFT
2022-02-23T00:00:00.000000000Z,35,2,4790,2618.940000000,2633.500000000,2543.210000000,2554.000000000,470128,GOOG
2022-02-24T00:00:00.000000000Z,35,2,7285,273.700000000,295.150000000,270.000000000,292.250000000,20054435,MSFT
2022-02-24T00:00:00.000000000Z,35,2,4801,2498.350000000,2661.040000000,2464.440000000,2635.000000000,768210,GOOG
2022-02-24T00:00:00.000000000Z,35,2,27,155.680000000,162.850000000,151.920000000,160.980000000,41558364,AAPL
2022-02-25T00:00:00.000000000Z,35,2,7288,291.390000000,297.900000000,290.490000000,297.050000000,10066323,MSFT
2022-02-25T00:00:00.000000000Z,35,2,4803,2630.000000000,2708.080000000,2622.000000000,2690.400000000,401054,GOOG
2022-02-25T00:00:00.000000000Z,35,2,27,161.200000000,165.040000000,160.520000000,164.430000000,22450006,AAPL
2022-02-28T00:00:00.000000000Z,35,2,4803,2654.100000000,2713.070000000,2650.800000000,2702.000000000,544432,GOOG
2022-02-28T00:00:00.000000000Z,35,2,27,162.160000000,165.410000000,161.740000000,165.300000000,29544894,AAPL
2022-02-28T00:00:00.000000000Z,35,2,7286,293.780000000,299.770000000,291.500000000,299.770000000,12492157,MSFT
2022-03-01T00:00:00.000000000Z,35,2,7285,297.280000000,299.970000000,290.430000000,295.980000000,10531842,MSFT
2022-03-01T00:00:00.000000000Z,35,2,27,165.110000000,166.590000000,161.980000000,163.690000000,21402619,AAPL
2022-03-01T00:00:00.000000000Z,35,2,4801,2699.450000000,2723.650000000,2667.590000000,2685.120000000,439601,GOOG
2022-03-02T00:00:00.000000000Z,35,2,27,165.000000000,167.350000000,162.500000000,166.200000000,22379124,AAPL
2022-03-02T00:00:00.000000000Z,35,2,7283,295.500000000,301.470000000,293.700000000,298.420000000,10723765,MSFT
2022-03-02T00:00:00.000000000Z,35,2,4798,2682.350000000,2712.090000000,2667.330000000,2690.000000000,405863,GOOG
2022-03-03T00:00:00.000000000Z,35,2,27,166.560000000,168.910000000,165.555000000,166.400000000,17856354,AAPL
2022-03-03T00:00:00.000000000Z,35,2,4797,2690.000000000,2732.460000000,2668.000000000,2689.970000000,344261,GOOG
2022-03-03T00:00:00.000000000Z,35,2,7285,298.800000000,303.760000000,294.050000000,296.820000000,8178788,MSFT
2022-03-04T00:00:00.000000000Z,35,2,7290,293.230000000,295.660000000,287.170000000,289.500000000,11008941,MSFT
2022-03-04T00:00:00.000000000Z,35,2,4800,2660.340000000,2686.270000000,2608.170000000,2638.000000000,422997,GOOG
2022-03-04T00:00:00.000000000Z,35,2,27,164.830000000,165.680000000,162.110000000,163.050000000,21982362,AAPL
2022-03-07T00:00:00.000000000Z,35,2,4803,2606.000000000,2644.800000000,2517.190000000,2523.180000000,666672,GOOG
2022-03-07T00:00:00.000000000Z,35,2,7295,285.770000000,289.750000000,277.300000000,277.870000000,14125482,MSFT
2022-03-07T00:00:00.000000000Z,35,2,27,160.300000000,165.040000000,158.020000000,158.490000000,25894322,AAPL
2022-03-08T00:00:00.000000000Z,35,2,7297,278.500000000,283.960000000,270.000000000,275.200000000,14937479,MSFT
2022-03-08T00:00:00.000000000Z,35,2,27,159.440000000,162.870000000,155.800000000,157.090000000,31354312,AAPL
2022-03-08T00:00:00.000000000Z,35,2,4807,2523.030000000,2625.000000000,2514.000000000,2547.950000000,568219,GOOG
2022-03-09T00:00:00.000000000Z,35,2,27,159.820000000,163.410000000,159.410000000,161.960000000,22921505,AAPL
2022-03-09T00:00:00.000000000Z,35,2,4808,2580.000000000,2684.970000000,2578.200000000,2668.550000000,551791,GOOG
2022-03-09T00:00:00.000000000Z,35,2,7300,279.040000000,289.600000000,279.040000000,286.330000000,12467118,MSFT
2022-03-10T00:00:00.000000000Z,35,2,7302,285.000000000,286.625000000,280.580000000,285.600000000,8911533,MSFT
2022-03-10T00:00:00.000000000Z,35,2,27,161.780000000,162.000000000,155.990000000,158.410000000,23852804,AAPL
2022-03-10T00:00:00.000000000Z,35,2,4808,2660.750000000,2671.310000000,2624.430000000,2657.020000000,399630,GOOG
2022-03-11T00:00:00.000000000Z,35,2,4809,2653.450000000,2709.240000000,2602.780000000,2615.000000000,469765,GOOG
2022-03-11T00:00:00.000000000Z,35,2,7304,285.200000000,293.000000000,279.430000000,279.810000000,10069681,MSFT
2022-03-11T00:00:00.000000000Z,35,2,27,158.350000000,162.100000000,154.340000000,154.480000000,24131528,AAPL
2022-03-14T00:00:00.000000000Z,35,2,4814,2610.510000000,2644.700000000,2527.120000000,2549.050000000,493695,GOOG
2022-03-14T00:00:00.000000000Z,35,2,7314,281.000000000,285.390000000,275.820000000,278.000000000,10327981,MSFT
2022-03-14T00:00:00.000000000Z,35,2,27,154.440000000,155.580000000,150.110000000,150.930000000,26227806,AAPL
2022-03-15T00:00:00.000000000Z,35,2,27,150.500000000,155.570000000,148.930000000,155.050000000,24939010,AAPL
2022-03-15T00:00:00.000000000Z,35,2,4813,2535.000000000,2610.730000000,2525.000000000,2595.400000000,543716,GOOG
2022-03-15T00:00:00.000000000Z,35,2,7311,276.000000000,287.830000000,274.600000000,287.290000000,12889743,MSFT
2022-03-16T00:00:00.000000000Z,35,2,7316,290.600000000,295.880000000,283.210000000,295.280000000,14679463,MSFT
2022-03-16T00:00:00.000000000Z,35,2,27,156.760000000,160.200000000,154.460000000,159.280000000,26041012,AAPL
2022-03-16T00:00:00.000000000Z,35,2,4817,2615.000000000,2687.980000000,2584.020000000,2678.110000000,534188,GOOG
2022-03-17T00:00:00.000000000Z,35,2,27,159.590000000,161.000000000,157.630000000,159.800000000,20838819,AAPL
2022-03-17T00:00:00.000000000Z,35,2,4827,2678.110000000,2694.990000000,2653.700000000,2680.000000000,372616,GOOG
2022-03-17T00:00:00.000000000Z,35,2,7328,296.000000000,296.030000000,289.370000000,293.700000000,10078268,MSFT
2022-03-18T00:00:00.000000000Z,35,2,4826,2675.000000000,2743.000000000,2658.520000000,2742.000000000,1081980,GOOG
2022-03-18T00:00:00.000000000Z,35,2,7327,293.500000000,300.990000000,292.210000000,300.780000000,20315226,MSFT
2022-03-18T00:00:00.000000000Z,35,2,27,159.770000000,164.510000000,159.020000000,164.340000000,49836596,AAPL
2022-03-21T00:00:00.000000000Z,35,2,4831,2734.840000000,2751.770000000,2691.800000000,2720.010000000,425892,GOOG
2022-03-21T00:00:00.000000000Z,35,2,27,163.320000000,166.350000000,163.000000000,165.040000000,21965978,AAPL
2022-03-21T00:00:00.000000000Z,35,2,7332,300.000000000,300.690000000,294.900000000,298.770000000,9985415,MSFT
2022-03-22T00:00:00.000000000Z,35,2,27,165.000000000,169.420000000,164.910000000,168.950000000,18953482,AAPL
2022-03-22T00:00:00.000000000Z,35,2,4833,2729.570000000,2830.100000000,2727.300000000,2807.000000000,457548,GOOG
2022-03-22T00:00:00.000000000Z,35,2,7331,298.760000000,305.000000000,298.740000000,304.250000000,9168349,MSFT
2022-03-23T00:00:00.000000000Z,35,2,27,168.820000000,172.640000000,167.620000000,170.630000000,23112969,AAPL
2022-03-23T00:00:00.000000000Z,35,2,4837,2810.000000000,2810.000000000,2762.500000000,2773.700000000,390161,GOOG
2022-03-23T00:00:00.000000000Z,35,2,7334,303.700000000,304.000000000,297.730000000,299.840000000,9725611,MSFT
2022-03-24T00:00:00.000000000Z,35,2,27,170.760000000,174.200000000,170.210000000,173.840000000,19462784,AAPL
2022-03-24T00:00:00.000000000Z,35,2,7343,300.000000000,304.350000000,298.310000000,304.000000000,8431943,MSFT
2022-03-24T00:00:00.000000000Z,35,2,4844,2784.280000000,2828.000000000,2760.680000000,2824.870000000,329337,GOOG
2022-03-25T00:00:00.000000000Z,35,2,27,173.800000000,175.280000000,172.710000000,174.900000000,16505392,AAPL
2022-03-25T00:00:00.000000000Z,35,2,7346,304.100000000,306.230000000,299.290000000,303.720000000,7354279,MSFT
2022-03-25T00:00:00.000000000Z,35,2,4847,2825.880000000,2846.000000000,2793.000000000,2830.000000000,313595,GOOG
2022-03-28T00:00:00.000000000Z,35,2,27,172.860000000,175.750000000,170.730000000,175.460000000,18754594,AAPL
2022-03-28T00:00:00.000000000Z,35,2,4845,2828.000000000,2839.660000000,2796.500000000,2837.000000000,363901,GOOG
2022-03-28T00:00:00.000000000Z,35,2,7346,303.720000000,310.880000000,302.850000000,310.620000000,9388725,MSFT
2022-03-29T00:00:00.000000000Z,35,2,7344,310.930000000,316.000000000,309.050000000,315.100000000,10166474,MSFT
2022-03-29T00:00:00.000000000Z,35,2,4843,2837.000000000,2883.710000000,2836.650000000,2864.000000000,471498,GOOG
2022-03-29T00:00:00.000000000Z,35,2,27,175.960000000,179.000000000,175.600000000,178.740000000,21681524,AAPL
2022-03-30T00:00:00.000000000Z,35,2,4844,2860.000000000,2869.570000000,2843.360000000,2859.000000000,348549,GOOG
2022-03-30T00:00:00.000000000Z,35,2,7344,314.900000000,315.950000000,311.580000000,314.650000000,9055408,MSFT
2022-03-30T00:00:00.000000000Z,35,2,27,178.220000000,179.610000000,176.700000000,178.060000000,19660312,AAPL
2022-03-31T00:00:00.000000000Z,35,2,4845,2859.000000000,2867.960000000,2792.310000000,2805.040000000,654382,GOOG
2022-03-31T00:00:00.000000000Z,35,2,7347,315.580000000,315.680000000,308.020000000,310.240000000,13838598,MSFT
2022-03-31T00:00:00.000000000Z,35,2,27,178.500000000,178.980000000,174.400000000,174.860000000,31613900,AAPL
2022-04-01T00:00:00.000000000Z,35,2,27,175.210000000,175.720000000,171.950000000,174.000000000,17485780,AAPL
2022-04-01T00:00:00.000000000Z,35,2,7346,310.360000000,310.900000000,305.540000000,309.520000000,8659176,MSFT
2022-04-01T00:00:00.000000000Z,35,2,4846,2806.560000000,2819.230000000,2776.130000000,2814.300000000,392427,GOOG
2022-04-04T00:00:00.000000000Z,35,2,27,174.000000000,178.550000000,173.750000000,178.280000000,16398875,AAPL
2022-04-04T00:00:00.000000000Z,35,2,4845,2814.300000000,2881.150000000,2807.070000000,2874.000000000,344524,GOOG
2022-04-04T00:00:00.000000000Z,35,2,7349,308.800000000,315.450000000,308.450000000,315.350000000,7791199,MSFT
2022-04-05T00:00:00.000000000Z,35,2,7352,315.390000000,315.790000000,309.870000000,311.000000000,8066539,MSFT
2022-04-05T00:00:00.000000000Z,35,2,27,178.390000000,178.600000000,174.420000000,174.930000000,16029179,AAPL
2022-04-05T00:00:00.000000000Z,35,2,4847,2877.400000000,2880.000000000,2818.590000000,2823.270000000,318109,GOOG
2022-04-06T00:00:00.000000000Z,35,2,7356,308.850000000,309.220000000,296.730000000,297.740000000,12750269,MSFT
